uuid,title,body/format,body/value,field_standards_framework,field_standards_hierarchy,field_standards_taxonomy,field_org_level_1,field_org_level_2,field_org_level_3,field_standard_ref,field_eu_references,field_eq_references,status
ncas-music-mu-pr4.3.3a,MU:Pr4.3.3a,basic_html,<p>Demonstrate and describe  how intent is conveyed through expressive qualities (such as dynamics and tempo).</p>,14786,50060,16469,Performing/Presenting/Producing,Anchor Standard 4,3a,MU:Pr4.3.3a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.3a,MU:Pr4.1.3a,basic_html,"<p>Demonstrate and explain how the selection of music to perform  is influenced by personal interest, knowledge, purpose , and context .</p>",14786,50060,16469,Performing/Presenting/Producing,Anchor Standard 4,3a,MU:Pr4.1.3a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.3a,MU:Pr4.3.3a,basic_html,<p>Demonstrate and describe  how intent is conveyed through expressive qualities (such as dynamics and tempo).</p>,14786,50060,16469,Performing/Presenting/Producing,Anchor Standard 4,3a,MU:Pr4.3.3a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.4a,MU:Pr4.1.4a,basic_html,"<p>Demonstrate and explain how the selection of music to perform is influenced by personal interest, knowledge, context, and technical skill .</p>",14786,50061,16469,Performing/Presenting/Producing,Anchor Standard 4,4a,MU:Pr4.1.4a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.4a,MU:Pr4.3.4a,basic_html,"<p>Demonstrate and explain  how intent is conveyed through interpretive decisions and expressive qualities (such as dynamics, tempo, and timbre ) .</p>",14786,50061,16469,Performing/Presenting/Producing,Anchor Standard 4,4a,MU:Pr4.3.4a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.4a,MU:Pr4.1.4a,basic_html,"<p>Demonstrate and explain how the selection of music to perform is influenced by personal interest, knowledge, context, and technical skill .</p>",14786,50061,16469,Performing/Presenting/Producing,Anchor Standard 4,4a,MU:Pr4.1.4a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.4a,MU:Pr4.3.4a,basic_html,"<p>Demonstrate and explain  how intent is conveyed through interpretive decisions and expressive qualities (such as dynamics, tempo, and timbre ) .</p>",14786,50061,16469,Performing/Presenting/Producing,Anchor Standard 4,4a,MU:Pr4.3.4a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.5a,MU:Pr4.1.5a,basic_html,"<p>Demonstrate and explain how the selection of music to perform is influenced by personal interest, knowledge, context, as well as their personal and others’ technical skill .</p>",14786,50062,16469,Performing/Presenting/Producing,Anchor Standard 4,5a,MU:Pr4.1.5a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.5a,MU:Pr4.3.5a,basic_html,"<p>Demonstrate and explain how intent is conveyed through interpretive decisions and expressive qualities (such as dynamics, tempo, timbre, and articulation/style ) .</p>",14786,50062,16469,Performing/Presenting/Producing,Anchor Standard 4,5a,MU:Pr4.3.5a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.5a,MU:Pr4.1.5a,basic_html,"<p>Demonstrate and explain how the selection of music to perform is influenced by personal interest, knowledge, context, as well as their personal and others’ technical skill .</p>",14786,50062,16469,Performing/Presenting/Producing,Anchor Standard 4,5a,MU:Pr4.1.5a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.5a,MU:Pr4.3.5a,basic_html,"<p>Demonstrate and explain how intent is conveyed through interpretive decisions and expressive qualities (such as dynamics, tempo, timbre, and articulation/style ) .</p>",14786,50062,16469,Performing/Presenting/Producing,Anchor Standard 4,5a,MU:Pr4.3.5a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.6a,MU:Pr4.1.6a,basic_html,<p>Apply teacher provided  criteria for selecting music to perform for a specific purpose and/or context and explain why each was chosen.</p>,14786,50063,16469,Performing/Presenting/Producing,Anchor Standard 4,6a,MU:Pr4.1.6a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.6a,MU:Pr4.3.6a,basic_html,"<p>Perform a selected piece of music demonstrating how  their interpretations of the elements of music and the expressive qualities (such as dynamics, tempo, timbre, articulation/style,  and phrasing ) convey intent.</p>",14786,50063,16469,Performing/Presenting/Producing,Anchor Standard 4,6a,MU:Pr4.3.6a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.6a,MU:Pr4.1.6a,basic_html,<p>Apply teacher provided  criteria for selecting music to perform for a specific purpose and/or context and explain why each was chosen.</p>,14786,50063,16469,Performing/Presenting/Producing,Anchor Standard 4,6a,MU:Pr4.1.6a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.6a,MU:Pr4.3.6a,basic_html,"<p>Perform a selected piece of music demonstrating how  their interpretations of the elements of music and the expressive qualities (such as dynamics, tempo, timbre, articulation/style,  and phrasing ) convey intent.</p>",14786,50063,16469,Performing/Presenting/Producing,Anchor Standard 4,6a,MU:Pr4.3.6a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.7a,MU:Pr4.1.7a,basic_html,"<p>Apply collaboratively-developed criteria for selecting music of contrasting styles for a program  with a specific purpose and/or context and, after discussion, identify expressive qualities ,  technical challenges , and reasons  for choices.</p>",14786,50064,16469,Performing/Presenting/Producing,Anchor Standard 4,7a,MU:Pr4.1.7a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.7a,MU:Pr4.3.7a,basic_html,"<p>Perform contrasting pieces of music demonstrating their personal interpretations of the elements of music and expressive qualities (such as dynamics, tempo, timbre, articulation/style, and phrasing) convey intent.</p>",14786,50064,16469,Performing/Presenting/Producing,Anchor Standard 4,7a,MU:Pr4.3.7a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.7a,MU:Pr4.1.7a,basic_html,"<p>Apply collaboratively-developed criteria for selecting music of contrasting styles for a program  with a specific purpose and/or context and, after discussion, identify expressive qualities ,  technical challenges , and reasons  for choices.</p>",14786,50064,16469,Performing/Presenting/Producing,Anchor Standard 4,7a,MU:Pr4.1.7a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.7a,MU:Pr4.3.7a,basic_html,"<p>Perform contrasting pieces of music demonstrating their personal interpretations of the elements of music and expressive qualities (such as dynamics, tempo, timbre, articulation/style, and phrasing) convey intent.</p>",14786,50064,16469,Performing/Presenting/Producing,Anchor Standard 4,7a,MU:Pr4.3.7a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.8a,MU:Pr4.1.8a,basic_html,"<p>Apply personally-developed criteria for selecting music of contrasting styles for a program with a specific purpose and/or  context and explain expressive qualities, technical challenges, and reasons for choices.</p>",14786,50065,16469,Performing/Presenting/Producing,Anchor Standard 4,8a,MU:Pr4.1.8a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.8a,MU:Pr4.3.8a,basic_html,"<p>Perform contrasting pieces of music , demonstrating as well as explaining how the music’s intent is conveyed by their interpretations of the elements of music and expressive qualities (such as dynamics, tempo, timbre, articulation/style, and phrasing).</p>",14786,50065,16469,Performing/Presenting/Producing,Anchor Standard 4,8a,MU:Pr4.3.8a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.1.8a,MU:Pr4.1.8a,basic_html,"<p>Apply personally-developed criteria for selecting music of contrasting styles for a program with a specific purpose and/or  context and explain expressive qualities, technical challenges, and reasons for choices.</p>",14786,50065,16469,Performing/Presenting/Producing,Anchor Standard 4,8a,MU:Pr4.1.8a,EU_e6c2f8dc,EQ_b1f4a4b6,TRUE
ncas-music-mu-pr4.3.8a,MU:Pr4.3.8a,basic_html,"<p>Perform contrasting pieces of music , demonstrating as well as explaining how the music’s intent is conveyed by their interpretations of the elements of music and expressive qualities (such as dynamics, tempo, timbre, articulation/style, and phrasing).</p>",14786,50065,16469,Performing/Presenting/Producing,Anchor Standard 4,8a,MU:Pr4.3.8a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.1a,MU:Re7.1.1a,basic_html,"<p>With limited guidance, identify and demonstrate  how personal interests and experiences influence musical selection for specific purposes.</p>",14786,50068,16469,Responding,Anchor Standard 7,1a,MU:Re7.1.1a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.1a,MU:Re7.2.1a,basic_html,"<p>With limited guidance,  demonstrate and identify how specific music concepts (such as beat or pitch) is used in various styles of music for a purpose .</p>",14786,50068,16469,Responding,Anchor Standard 7,1a,MU:Re7.2.1a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.1a,MU:Re7.1.1a,basic_html,"<p>With limited guidance, identify and demonstrate  how personal interests and experiences influence musical selection for specific purposes.</p>",14786,50068,16469,Responding,Anchor Standard 7,1a,MU:Re7.1.1a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.1a,MU:Re7.2.1a,basic_html,"<p>With limited guidance,  demonstrate and identify how specific music concepts (such as beat or pitch) is used in various styles of music for a purpose .</p>",14786,50068,16469,Responding,Anchor Standard 7,1a,MU:Re7.2.1a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.2a,MU:Re7.1.2a,basic_html,<p>Explain and demonstrate how personal interests and experiences influence musical selection for specific purposes.</p>,14786,50069,16469,Responding,Anchor Standard 7,2a,MU:Re7.1.2a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.2a,MU:Re7.1.2a,basic_html,<p>Explain and demonstrate how personal interests and experiences influence musical selection for specific purposes.</p>,14786,50069,16469,Responding,Anchor Standard 7,2a,MU:Re7.1.2a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.3a,MU:Re7.1.3a,basic_html,"<p>Demonstrate and describe  how selected music connects to  and is influenced by specific interests, experiences,  or purposes.</p>",14786,50070,16469,Responding,Anchor Standard 7,3a,MU:Re7.1.3a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.3a,MU:Re7.2.3a,basic_html,"<p>Demonstrate and describe how a response to music  can be informed by the  structure , the use of the  elements of music , and  context  (such as  personal  and  social ).</p>",14786,50070,16469,Responding,Anchor Standard 7,3a,MU:Re7.2.3a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.3a,MU:Re7.1.3a,basic_html,"<p>Demonstrate and describe  how selected music connects to  and is influenced by specific interests, experiences,  or purposes.</p>",14786,50070,16469,Responding,Anchor Standard 7,3a,MU:Re7.1.3a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.3a,MU:Re7.2.3a,basic_html,"<p>Demonstrate and describe how a response to music  can be informed by the  structure , the use of the  elements of music , and  context  (such as  personal  and  social ).</p>",14786,50070,16469,Responding,Anchor Standard 7,3a,MU:Re7.2.3a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.4a,MU:Re7.1.4a,basic_html,"<p>Demonstrate and explain how selected music connects to and is influenced by specific interests, experiences, purposes, or contexts.</p>",14786,50071,16469,Responding,Anchor Standard 7,4a,MU:Re7.1.4a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.4a,MU:Re7.2.4a,basic_html,"<p>Demonstrate and explain  how responses to music are informed by the structure, the use of the elements of music, and context (such as social and cultural ).</p>",14786,50071,16469,Responding,Anchor Standard 7,4a,MU:Re7.2.4a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.4a,MU:Re7.1.4a,basic_html,"<p>Demonstrate and explain how selected music connects to and is influenced by specific interests, experiences, purposes, or contexts.</p>",14786,50071,16469,Responding,Anchor Standard 7,4a,MU:Re7.1.4a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.4a,MU:Re7.2.4a,basic_html,"<p>Demonstrate and explain  how responses to music are informed by the structure, the use of the elements of music, and context (such as social and cultural ).</p>",14786,50071,16469,Responding,Anchor Standard 7,4a,MU:Re7.2.4a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.5a,MU:Re7.1.5a,basic_html,"<p>Demonstrate and explain, citing evidence, how selected music connects to, and is influenced by specific interests, experiences, purposes, or contexts.</p>",14786,50072,16469,Responding,Anchor Standard 7,5a,MU:Re7.1.5a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.5a,MU:Re7.2.5a,basic_html,"<p>Demonstrate and explain, citing evidence , how responses to music are informed by the structure, the use of the elements of music, and context (such as social, cultural, and historical ).</p>",14786,50072,16469,Responding,Anchor Standard 7,5a,MU:Re7.2.5a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.5a,MU:Re7.1.5a,basic_html,"<p>Demonstrate and explain, citing evidence, how selected music connects to, and is influenced by specific interests, experiences, purposes, or contexts.</p>",14786,50072,16469,Responding,Anchor Standard 7,5a,MU:Re7.1.5a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.5a,MU:Re7.2.5a,basic_html,"<p>Demonstrate and explain, citing evidence , how responses to music are informed by the structure, the use of the elements of music, and context (such as social, cultural, and historical ).</p>",14786,50072,16469,Responding,Anchor Standard 7,5a,MU:Re7.2.5a,EU_d9768810,EQ_6d755893,TRUE
ncas-music-mu-re7.1.6a,MU:Re7.1.6a,basic_html,<p>Select or choose music to listen to and explain the connections to specific interests or experiences for a specific purpose.</p>,14786,50073,16469,Responding,Anchor Standard 7,6a,MU:Re7.1.6a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.6a,MU:Re7.1.6a,basic_html,<p>Select or choose music to listen to and explain the connections to specific interests or experiences for a specific purpose.</p>,14786,50073,16469,Responding,Anchor Standard 7,6a,MU:Re7.1.6a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.7a,MU:Re7.1.7a,basic_html,<p>Select or choose contrasting  music to listen to and compare the connection to specific interests or experiences for a specific purpose.</p>,14786,50074,16469,Responding,Anchor Standard 7,7a,MU:Re7.1.7a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.7a,MU:Re7.1.7a,basic_html,<p>Select or choose contrasting  music to listen to and compare the connection to specific interests or experiences for a specific purpose.</p>,14786,50074,16469,Responding,Anchor Standard 7,7a,MU:Re7.1.7a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.8a,MU:Re7.1.8a,basic_html,<p>Select programs  of music (such as a  CD mix or live performances) and demonstrate the connections to an interest or experience for a specific purpose.</p>,14786,50075,16469,Responding,Anchor Standard 7,8a,MU:Re7.1.8a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.1.8a,MU:Re7.1.8a,basic_html,<p>Select programs  of music (such as a  CD mix or live performances) and demonstrate the connections to an interest or experience for a specific purpose.</p>,14786,50075,16469,Responding,Anchor Standard 7,8a,MU:Re7.1.8a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.1a,MU:Cr1.1.1a,basic_html,"<p>With limited guidance, create  musical ideas  (such as answering a musical question) for a specific  purpose .</p>",14786,50077,16469,Creating,Anchor Standard 1,1a,MU:Cr1.1.1a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.1a,MU:Cr1.1.1a,basic_html,"<p>With limited guidance, create  musical ideas  (such as answering a musical question) for a specific  purpose .</p>",14786,50077,16469,Creating,Anchor Standard 1,1a,MU:Cr1.1.1a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.2a,MU:Cr1.1.2a,basic_html,<p>Improvise rhythmic and melodic patterns and musical ideas for a specific purpose.</p>,14786,50078,16469,Creating,Anchor Standard 1,2a,MU:Cr1.1.2a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.2a,MU:Cr1.1.2a,basic_html,<p>Improvise rhythmic and melodic patterns and musical ideas for a specific purpose.</p>,14786,50078,16469,Creating,Anchor Standard 1,2a,MU:Cr1.1.2a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.3a,MU:Cr1.1.3a,basic_html,"<p>Improvise rhythmic and melodic ideas, and describe  connection to specific purpose and context  (such as  personal and  social ).</p>",14786,50079,16469,Creating,Anchor Standard 1,3a,MU:Cr1.1.3a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.3a,MU:Cr1.1.3a,basic_html,"<p>Improvise rhythmic and melodic ideas, and describe  connection to specific purpose and context  (such as  personal and  social ).</p>",14786,50079,16469,Creating,Anchor Standard 1,3a,MU:Cr1.1.3a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.4a,MU:Cr1.1.4a,basic_html,"<p>Improvise rhythmic, melodic, and harmonic ideas, and explain connection to specific purpose and context (such as social and cultural ).</p>",14786,50080,16469,Creating,Anchor Standard 1,4a,MU:Cr1.1.4a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.4a,MU:Cr1.1.4a,basic_html,"<p>Improvise rhythmic, melodic, and harmonic ideas, and explain connection to specific purpose and context (such as social and cultural ).</p>",14786,50080,16469,Creating,Anchor Standard 1,4a,MU:Cr1.1.4a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.5a,MU:Cr1.1.5a,basic_html,"<p>Improvise rhythmic, melodic, and harmonic ideas, and explain connection to specific purpose and context (such as social, cultural, and historical ).</p>",14786,50081,16469,Creating,Anchor Standard 1,5a,MU:Cr1.1.5a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.5a,MU:Cr1.1.5a,basic_html,"<p>Improvise rhythmic, melodic, and harmonic ideas, and explain connection to specific purpose and context (such as social, cultural, and historical ).</p>",14786,50081,16469,Creating,Anchor Standard 1,5a,MU:Cr1.1.5a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.6a,MU:Cr1.1.6a,basic_html,"<p>Generate simple rhythmic, melodic, and harmonic phrases within AB and ABA forms that convey expressive intent.</p>",14786,50082,16469,Creating,Anchor Standard 1,6a,MU:Cr1.1.6a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.6a,MU:Cr1.1.6a,basic_html,"<p>Generate simple rhythmic, melodic, and harmonic phrases within AB and ABA forms that convey expressive intent.</p>",14786,50082,16469,Creating,Anchor Standard 1,6a,MU:Cr1.1.6a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.7a,MU:Cr1.1.7a,basic_html,"<p>Generate rhythmic,  melodic, and harmonic  phrases and variations over harmonic accompaniments  within AB,</p>",14786,50083,16469,Creating,Anchor Standard 1,7a,MU:Cr1.1.7a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.7a,MU:Cr1.1.7a,basic_html,"<p>Generate rhythmic,  melodic, and harmonic  phrases and variations over harmonic accompaniments  within AB,</p>",14786,50083,16469,Creating,Anchor Standard 1,7a,MU:Cr1.1.7a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.8a,MU:Cr1.1.8a,basic_html,"<p>Generate rhythmic, melodic and harmonic phrases and harmonic accompaniments within expanded forms (including introductions, transitions, and codas ) that convey expressive intent.</p>",14786,50084,16469,Creating,Anchor Standard 1,8a,MU:Cr1.1.8a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-cr1.1.8a,MU:Cr1.1.8a,basic_html,"<p>Generate rhythmic, melodic and harmonic phrases and harmonic accompaniments within expanded forms (including introductions, transitions, and codas ) that convey expressive intent.</p>",14786,50084,16469,Creating,Anchor Standard 1,8a,MU:Cr1.1.8a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.pka,MU:Re7.2.PKa,basic_html,"<p>With substantial guidance, explore  musical contrasts in music.</p>",14786,50085,16469,Responding,Anchor Standard 7,PKa,MU:Re7.2.PKa,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.pka,MU:Re7.2.PKa,basic_html,"<p>With substantial guidance, explore  musical contrasts in music.</p>",14786,50085,16469,Responding,Anchor Standard 7,PKa,MU:Re7.2.PKa,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.ka,MU:Re7.2.Ka,basic_html,"<p>With guidance, demonstrate how a specific music concept  (such as  beat  or melodic direction ) is  used in music.</p>",14786,50086,16469,Responding,Anchor Standard 7,Ka,MU:Re7.2.Ka,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re7.2.ka,MU:Re7.2.Ka,basic_html,"<p>With guidance, demonstrate how a specific music concept  (such as  beat  or melodic direction ) is  used in music.</p>",14786,50086,16469,Responding,Anchor Standard 7,Ka,MU:Re7.2.Ka,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.3c,MU:Pr4.2.3c,basic_html,<p>Describe how context (such as personal and social) can inform a performance.</p>,14786,50087,16469,Performing/Presenting/Producing,Anchor Standard 4,3c,MU:Pr4.2.3c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.3c,MU:Pr4.2.3c,basic_html,<p>Describe how context (such as personal and social) can inform a performance.</p>,14786,50087,16469,Performing/Presenting/Producing,Anchor Standard 4,3c,MU:Pr4.2.3c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.4c,MU:Pr4.2.4c,basic_html,<p>Explain  how context (such as social and cultural ) informs a performance.</p>,14786,50088,16469,Performing/Presenting/Producing,Anchor Standard 4,4c,MU:Pr4.2.4c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.4c,MU:Pr4.2.4c,basic_html,<p>Explain  how context (such as social and cultural ) informs a performance.</p>,14786,50088,16469,Performing/Presenting/Producing,Anchor Standard 4,4c,MU:Pr4.2.4c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.5cexplain,MU:Pr4.2.5cExplain,basic_html,"<p>how context (such as social, cultural, and historical ) informs performances.</p>",14786,50089,16469,Performing/Presenting/Producing,Anchor Standard 4,5cExplain,MU:Pr4.2.5cExplain,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.5cexplain,MU:Pr4.2.5cExplain,basic_html,"<p>how context (such as social, cultural, and historical ) informs performances.</p>",14786,50089,16469,Performing/Presenting/Producing,Anchor Standard 4,5cExplain,MU:Pr4.2.5cExplain,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.6c,MU:Pr4.2.6c,basic_html,<p>Identify how cultural and historical context inform the performances.</p>,14786,50090,16469,Performing/Presenting/Producing,Anchor Standard 4,6c,MU:Pr4.2.6c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.6c,MU:Pr4.2.6c,basic_html,<p>Identify how cultural and historical context inform the performances.</p>,14786,50090,16469,Performing/Presenting/Producing,Anchor Standard 4,6c,MU:Pr4.2.6c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.7c,MU:Pr4.2.7c,basic_html,<p>Identify how cultural and historical context inform performance and results in different music interpretations .</p>,14786,50091,16469,Performing/Presenting/Producing,Anchor Standard 4,7c,MU:Pr4.2.7c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.7c,MU:Pr4.2.7c,basic_html,<p>Identify how cultural and historical context inform performance and results in different music interpretations .</p>,14786,50091,16469,Performing/Presenting/Producing,Anchor Standard 4,7c,MU:Pr4.2.7c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.8c,MU:Pr4.2.8c,basic_html,<p>Identity how cultural and historical context inform performance and results in different musical effects .</p>,14786,50092,16469,Performing/Presenting/Producing,Anchor Standard 4,8c,MU:Pr4.2.8c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr4.2.8c,MU:Pr4.2.8c,basic_html,<p>Identity how cultural and historical context inform performance and results in different musical effects .</p>,14786,50092,16469,Performing/Presenting/Producing,Anchor Standard 4,8c,MU:Pr4.2.8c,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re9.1.pka,MU:Re9.1.PKa,basic_html,"<p>With substantial guidance, talk about their personal and expressive preferences in music.</p>",14786,50094,16469,Responding,Anchor Standard 9,PKa,MU:Re9.1.PKa,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re9.1.pka,MU:Re9.1.PKa,basic_html,"<p>With substantial guidance, talk about their personal and expressive preferences in music.</p>",14786,50094,16469,Responding,Anchor Standard 9,PKa,MU:Re9.1.PKa,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re9.1.ka,MU:Re9.1.Ka,basic_html,"<p>With guidance, apply personal and expressive preferences in the evaluation of music .</p>",14786,50095,16469,Responding,Anchor Standard 9,Ka,MU:Re9.1.Ka,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-re9.1.ka,MU:Re9.1.Ka,basic_html,"<p>With guidance, apply personal and expressive preferences in the evaluation of music .</p>",14786,50095,16469,Responding,Anchor Standard 9,Ka,MU:Re9.1.Ka,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.1a,MU:Pr6.1.1a,basic_html,"<p>With limited guidance, perform music for a specific purpose  with expression.</p>",14786,50097,16469,Performing/Presenting/Producing,Anchor Standard 6,1a,MU:Pr6.1.1a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.1a,MU:Pr6.1.1a,basic_html,"<p>With limited guidance, perform music for a specific purpose  with expression.</p>",14786,50097,16469,Performing/Presenting/Producing,Anchor Standard 6,1a,MU:Pr6.1.1a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.2a,MU:Pr6.1.2a,basic_html,<p>Perform music for a specific purpose with expression and technical accuracy .</p>,14786,50098,16469,Performing/Presenting/Producing,Anchor Standard 6,2a,MU:Pr6.1.2a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.2a,MU:Pr6.1.2a,basic_html,<p>Perform music for a specific purpose with expression and technical accuracy .</p>,14786,50098,16469,Performing/Presenting/Producing,Anchor Standard 6,2a,MU:Pr6.1.2a,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.3b,MU:Pr6.1.3b,basic_html,<p>Demonstrate performance decorum  and audience etiquette appropriate for the  context and  venue.</p>,14786,50099,16469,Performing/Presenting/Producing,Anchor Standard 6,3b,MU:Pr6.1.3b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.3b,MU:Pr6.1.3b,basic_html,<p>Demonstrate performance decorum  and audience etiquette appropriate for the  context and  venue.</p>,14786,50099,16469,Performing/Presenting/Producing,Anchor Standard 6,3b,MU:Pr6.1.3b,EU_26f8a7a6,EQ_a0a7b632,TRUE
ncas-music-mu-pr6.1.4b,MU:Pr6.1.4b,basic_html,"<p>Demonstrate performance decorum and audience etiquette appropriate for the context, venue,  and  genre .</p>",14786,50100,16469,Performing/Presenting/Producing,Anchor Standard 6,4b,MU:Pr6.1.4b,EU_26f8a7a6,EQ_a0a7b632,TRUE
